name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
shanghai,2022-10-10,18.6,12.3,15.1,18.6,12.3,15.1,1.4,40.7,0,0,0,,0,0,46.8,28.8,322.2,1025,32.8,11.7,205.6,17.8,8,10,2022-10-10T05:53:12,2022-10-10T17:28:48,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,E3870,58362099999"
shanghai,2022-10-11,20.5,11.5,15.8,20.5,11.5,15.8,5.7,51.7,0,0,0,,0,0,36,16.2,356.7,1025.4,67.8,11.7,183.9,16,8,10,2022-10-11T05:53:52,2022-10-11T17:27:36,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,E3870,58362099999"
shanghai,2022-10-12,21.4,13.7,17.6,21.4,13.7,17.6,9.4,60.1,0,0,0,,0,0,32.4,20.8,36.3,1025.2,24.7,11.7,136.6,11.7,7,10,2022-10-12T05:54:32,2022-10-12T17:26:25,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,E3870,58362099999"
shanghai,2022-10-13,22.7,13.7,18.7,22.7,13.7,18.7,12.4,67.9,0,0,0,rain,0,0,32.4,21.3,31.2,1022.5,85.5,11.7,200.3,17.2,8,10,2022-10-13T05:55:12,2022-10-13T17:25:15,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,E3870,58362099999"
shanghai,2022-10-14,22.9,15.1,18.8,22.9,15.1,18.8,14.7,77.9,0.1,100,4.17,rain,0,0,25.2,19.2,32.4,1019.1,69.6,11.5,86.1,7.4,3,10,2022-10-14T05:55:53,2022-10-14T17:24:05,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,E3870,58362099999"
shanghai,2022-10-15,23.7,15,19.1,23.7,15,19.1,14.5,75.7,0,0,0,,0,0,25.2,18,22,1018.6,49.6,11.5,112.2,9.6,5,10,2022-10-15T05:56:34,2022-10-15T17:22:56,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,E3870,58362099999"
shanghai,2022-10-16,22.3,16.4,19.1,22.3,16.4,19.1,15.2,78.7,0,0,0,,0,0,36,20.5,9.6,1019,50,10.6,59.4,5.1,4,10,2022-10-16T05:57:16,2022-10-16T17:21:48,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,E3870,58362099999"
shanghai,2022-10-17,22,14.5,17.9,22,14.5,17.9,10.2,62.8,0.1,100,4.17,rain,0,0,54,38.9,11,1023.2,29.5,10.2,200.1,17.3,8,10,2022-10-17T05:57:58,2022-10-17T17:20:40,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-18,19.4,12.1,15.7,19.4,12.1,15.7,5.6,51.7,0,0,0,,0,0,46.8,26.6,1.4,1025.6,12.8,11.5,223.1,19.4,8,10,2022-10-18T05:58:41,2022-10-18T17:19:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-19,20.8,11.4,16.1,20.8,11.4,16.1,7,56.3,0,0,0,,0,0,28.8,18.3,37.1,1026.7,0,11.4,224.9,19.5,8,10,2022-10-19T05:59:23,2022-10-19T17:18:28,0.8,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-20,22.2,12.8,17.7,22.2,12.8,17.7,10.2,62.6,0,0,0,,0,0,28.8,18,88.8,1025.6,39.4,11.4,217,18.7,8,10,2022-10-20T06:00:06,2022-10-20T17:17:23,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-21,25.6,14.4,20.7,25.6,14.4,20.7,14.9,71.4,0,0,0,,0,0,28.8,18.6,138.7,1022.1,46.8,10.9,208.4,18.1,8,10,2022-10-21T06:00:50,2022-10-21T17:16:19,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-22,25.8,18.3,21.4,25.8,18.3,21.4,17.8,81.4,0.1,100,4.17,rain,0,0,27.4,18.9,14.6,1020.6,59.6,9.5,181.2,15.7,7,10,2022-10-22T06:01:34,2022-10-22T17:15:16,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-23,22.6,15.2,18.9,22.6,15.2,18.9,12.7,69.4,0,0,0,,0,0,36,25.2,8.8,1022.5,37.3,11.2,210.1,18.2,7,10,2022-10-23T06:02:19,2022-10-23T17:14:14,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-24,21.8,13,17.6,21.8,13,17.6,8.3,56.5,0,0,0,,0,0,28.8,19.9,32.3,1024.8,40.3,11.1,211.3,18.4,8,10,2022-10-24T06:03:03,2022-10-24T17:13:12,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-25,21.3,13.9,17.4,21.3,13.9,17.4,8.5,56.7,0,0,0,,0,0,28.8,18.6,71.2,1025.8,67,11.7,196.2,17,8,10,2022-10-25T06:03:49,2022-10-25T17:12:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-26,21,15.1,18.6,21,15.1,18.6,12.9,69.6,0.4,100,4.17,rain,0,0,27,16.3,103.6,1022.9,50.3,11.6,69.1,6,4,10,2022-10-26T06:04:34,2022-10-26T17:11:13,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-27,20.9,17.2,18.7,20.9,17.2,18.7,15.6,82.6,3,100,8.33,rain,0,0,36,18.5,60.7,1023.3,54.1,11.7,9.4,0.7,0,10,2022-10-27T06:05:20,2022-10-27T17:10:15,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-28,20.4,15.3,17.8,20.4,15.3,17.8,12.3,70.5,0,0,0,,0,0,36,23.4,39.2,1025.3,43.2,11.7,131.5,11.5,5,10,2022-10-28T06:06:07,2022-10-28T17:09:18,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-29,21,14.6,17.6,21,14.6,17.6,11.5,68.4,0,0,0,,0,0,28.8,16.8,29.6,1024.5,35,11.7,190.2,16.4,7,10,2022-10-29T06:06:54,2022-10-29T17:08:22,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-30,23,14.2,19.1,23,14.2,19.1,13.5,71.6,0.1,100,4.17,rain,0,0,28.8,21.4,69.1,1022.1,72.3,11.4,169.9,14.6,7,10,2022-10-30T06:07:41,2022-10-30T17:07:28,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-10-31,23,15.5,19.1,23,15.5,19.1,13.2,70.1,0.1,100,4.17,rain,0,0,30.2,20.4,54.6,1021.8,51.4,11.7,181.3,15.7,7,10,2022-10-31T06:08:28,2022-10-31T17:06:34,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-01,21.5,14.1,17.7,21.5,14.1,17.7,12.4,72,0.1,100,4.17,rain,0,0,32.4,22.9,29.6,1022.3,25.6,11.2,150.1,12.9,7,10,2022-11-01T06:09:17,2022-11-01T17:05:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-02,21.2,14,17.2,21.2,14,17.2,10.5,66.7,0,0,0,,0,0,32.4,15,46.8,1020.8,20.9,11,198,17.2,7,10,2022-11-02T06:10:05,2022-11-02T17:04:51,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-03,19.9,12.1,16.3,19.9,12.1,16.3,10,67.1,0,0,0,,0,0,28.8,22.5,11.7,1020.1,39.5,11.5,189.8,16.3,7,10,2022-11-03T06:10:54,2022-11-03T17:04:01,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-04,18.3,13,15.5,18.3,13,15.5,7.8,60.9,0.1,100,4.17,rain,0,0,36,30,22,1025.6,54.1,11.6,110.7,9.5,6,10,2022-11-04T06:11:43,2022-11-04T17:03:13,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-05,18,11,14.6,18,11,14.6,5.9,57,0,0,0,,0,0,32.4,19.5,14.2,1027.2,68.7,11.6,176.1,15.2,6,10,2022-11-05T06:12:32,2022-11-05T17:02:26,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-06,19.7,10.1,15,19.7,10.1,15,7,60.8,0,0,0,,0,0,25.6,15.2,112.8,1024.5,54.6,11.7,177,15.2,7,10,2022-11-06T06:13:22,2022-11-06T17:01:40,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-07,22.8,11,17,22.8,11,17,11.3,71.2,0,0,0,,0,0,28.4,15.9,149.5,1021.9,8.9,11.3,184.7,16.1,7,10,2022-11-07T06:14:12,2022-11-07T17:00:56,0.45,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-08,22.7,12.8,17.8,22.7,12.8,17.8,12.1,71.2,0,0,0,,0,0,28.8,18.6,102.1,1023.3,9.4,11.2,182.5,15.9,7,10,2022-11-08T06:15:03,2022-11-08T17:00:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-09,23.9,15.6,19.7,23.9,15.6,19.7,16,79.6,0.1,100,4.17,rain,0,0,46.8,21.6,129.8,1021.3,34.5,10.3,106.6,9.1,5,10,2022-11-09T06:15:53,2022-11-09T16:59:32,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-10,26.7,17.3,21.1,26.7,17.3,21.1,17.9,83.5,0,0,0,,0,0,28.1,16.5,97.6,1020,54,6.7,174.5,15.2,7,10,2022-11-10T06:16:44,2022-11-10T16:58:52,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-11,22.3,20.4,21.1,22.3,20.4,21.1,19.9,92.8,24.5,100,8.33,rain,0,0,37.4,18.8,113,1020.1,84.3,7.3,74,6.5,5,10,2022-11-11T06:17:35,2022-11-11T16:58:13,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-12,27.5,20.5,22.9,29.1,20.5,23.1,20.1,85.1,1.1,100,12.5,rain,0,0,39.2,19.6,167.8,1015.3,75.5,8.7,166.4,14.5,6,10,2022-11-12T06:18:27,2022-11-12T16:57:36,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-13,20.6,13,15,20.6,13,15,11.3,78.6,0.1,100,4.17,rain,0,0,46.8,27.3,349,1022.2,88.4,11.2,40.4,3.5,2,10,2022-11-13T06:19:18,2022-11-13T16:57:01,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-14,13.6,10.6,12.2,13.6,10.6,12.2,7.1,71.6,1.7,100,8.33,rain,0,0,32.4,18.3,330.3,1022.8,86.2,10.6,56.1,4.9,2,10,2022-11-14T06:20:10,2022-11-14T16:56:27,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-15,17,10.3,12.9,17,10.3,12.9,5.7,63,0,0,0,,0,0,21.6,15,330.2,1021,19.6,8,170.7,14.6,7,10,2022-11-15T06:21:02,2022-11-15T16:55:55,0.72,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-16,18.7,8,13.8,18.7,8,13.8,7.7,69.7,2.9,100,12.5,rain,0,0,33.1,18.7,114.9,1021.2,11,7.3,169.8,14.7,7,10,2022-11-16T06:21:54,2022-11-16T16:55:24,0.75,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD"
shanghai,2022-11-17,17,14.2,15.6,17,14.2,15.6,14.5,93.2,18.5,100,66.67,rain,0,0,40.7,20.4,83.3,1018.7,81.3,8.2,12.3,1.2,0,10,2022-11-17T06:22:46,2022-11-17T16:54:55,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD"
shanghai,2022-11-18,20.4,17,18.6,20.4,17,18.6,15.6,82.5,3.9,100,4.17,rain,0,0,34.2,18.6,79.8,1020.8,83.2,10.2,55.5,4.6,2,10,2022-11-18T06:23:39,2022-11-18T16:54:28,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-19,21,17.2,19,21,17.2,19,16.6,86.2,3.3,100,8.33,rain,0,0,28.1,14.4,163.3,1018.4,82.9,8.2,16.5,1.5,1,10,2022-11-19T06:24:31,2022-11-19T16:54:02,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-20,20.1,15.9,17.3,20.1,15.9,17.3,13.3,78,0,0,0,,0,0,29.9,19.7,316.1,1018.4,80.2,7.1,163,14,6,10,2022-11-20T06:25:23,2022-11-20T16:53:38,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-21,22.2,13.4,17.9,22.2,13.4,17.9,13.8,78,0,0,0,rain,0,0,30.2,13.2,117.8,1019.2,56,7.9,164.3,14.1,6,10,2022-11-21T06:26:15,2022-11-21T16:53:15,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-22,19,15.1,17.4,19,15.1,17.4,15.1,86.6,12.3,100,12.5,rain,0,0,42.8,23.5,255.5,1015.6,66.4,7.9,45.1,3.8,3,10,2022-11-22T06:27:07,2022-11-22T16:52:54,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-23,19.6,14.3,16.2,19.6,14.3,16.2,12.1,77.5,0.2,100,8.33,rain,0,0,39.6,22.5,1,1020.3,75.2,10,112.3,9.5,5,10,2022-11-23T06:27:59,2022-11-23T16:52:35,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-24,19.7,13,15.7,19.7,13,15.7,10.4,72.5,0,0,0,,0,0,21.6,12.1,95.4,1021,39.3,10,137.7,11.8,6,10,2022-11-24T06:28:51,2022-11-24T16:52:18,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-25,21,12.3,17.3,21,12.3,17.3,12.9,76,0,0,0,,0,0,32.4,19.1,173.9,1017.3,50.9,9.9,148,12.7,6,10,2022-11-25T06:29:43,2022-11-25T16:52:03,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-26,20.4,13.2,16.7,20.4,13.2,16.7,12.7,78.5,0,0,0,,0,0,25.2,20.4,21.8,1017.8,23.4,8,159,13.8,6,10,2022-11-26T06:30:34,2022-11-26T16:51:49,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-27,21,13.7,17.4,21,13.7,17.4,14.3,82.9,0,0,0,rain,0,0,51.1,25.5,156.1,1014.6,41.3,8.4,84.3,7.3,3,10,2022-11-27T06:31:25,2022-11-27T16:51:37,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-28,23.1,18,19.9,23.1,18,19.9,17.9,88.6,8,100,8.33,rain,0,0,46.8,25.5,176.7,1010.6,67.1,9.7,71,6,4,10,2022-11-28T06:32:16,2022-11-28T16:51:26,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-29,18.6,8.2,13.3,18.6,4.2,12.5,11.8,90.4,22.7,100,25,rain,0,0,64.8,39.2,4.5,1019.5,89.6,8.7,6.1,0.4,0,10,2022-11-29T06:33:06,2022-11-29T16:51:18,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-11-30,7.7,3.2,4.2,3.6,-1.7,-0.3,1.7,83.9,0.3,100,4.17,rain,0,0,64.8,33.3,331.3,1033.8,82.3,10.9,37.4,3.3,2,10,2022-11-30T06:33:57,2022-11-30T16:51:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-01,4.7,2.8,3.6,1.1,-2.1,-0.6,-1.7,68.5,1,100,16.67,rain,0,0,39.6,24.6,326.6,1033.4,46.6,10.9,76.6,6.5,4,10,2022-12-01T06:34:46,2022-12-01T16:51:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-02,8.2,3.1,6.2,7.8,-0.6,4,-0.8,61,0.2,100,8.33,rain,0,0,28.8,15.6,328.4,1029.3,97.4,10.4,46.3,4,3,10,2022-12-02T06:35:35,2022-12-02T16:51:02,0.29,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-03,10.4,6.3,8.5,10.4,4,7.1,7.8,95.4,10.8,100,20.83,rain,0,0,39.6,25,348.3,1024.1,94.7,3.9,4.5,0.4,0,10,2022-12-03T06:36:24,2022-12-03T16:51:01,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-04,10.8,8.2,9.8,10.8,4.9,8.5,7.2,84,4.1,100,12.5,rain,0,0,54,29,25,1027.9,85.2,9.3,7.7,0.6,0,10,2022-12-04T06:37:12,2022-12-04T16:51:01,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-05,9.9,5,7.7,7.2,2.7,4.8,4.9,82.6,1.7,100,8.33,rain,0,0,43.2,24.4,353.4,1029.4,64.7,10.9,43.3,3.7,4,10,2022-12-05T06:38:00,2022-12-05T16:51:03,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-06,12.4,3,7.5,12.4,1.9,7,1.5,68.4,0,0,0,,0,0.2,32.4,10,11.8,1027.8,28.6,10.7,157,13.6,6,10,2022-12-06T06:38:46,2022-12-06T16:51:07,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-07,13.1,4.5,9.7,13.1,3.4,9.5,3,65.5,0,0,0,,0,0.1,21.6,15.6,67.8,1026.3,81.3,9.9,82.7,7.3,5,10,2022-12-07T06:39:32,2022-12-07T16:51:12,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-08,16.4,8,12.7,16.4,7.4,12.6,8.5,75.8,0,0,0,,0,0,39.6,13.9,71.9,1023.8,84.1,10.1,48.2,4.2,2,10,2022-12-08T06:40:18,2022-12-08T16:51:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-09,13.5,11.3,12.8,13.5,11.3,12.8,11.7,93.2,6.6,100,12.5,rain,0,0,20.5,11.6,313,1020.7,96.7,6.9,7.8,0.7,1,10,2022-12-09T06:41:02,2022-12-09T16:51:29,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-10,13,10.2,11.4,13,10.2,11.4,10,91.6,0.4,100,4.17,rain,0,0,36.4,23.9,316,1020.8,98.2,4.1,32,2.8,2,10,2022-12-10T06:41:46,2022-12-10T16:51:39,0.57,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-11,10.9,6.1,8.5,10.9,2.2,5.9,1.8,63.6,0,0,0,,0,0,43.2,28,353.7,1026,65.4,9.9,151.1,13,6,10,2022-12-11T06:42:29,2022-12-11T16:51:52,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-12,10,5.2,7.3,10,2.5,4.8,0.3,62.1,0,0,0,,0,0,36,21.5,313.5,1025.1,41.4,10.2,145.8,12.5,6,10,2022-12-12T06:43:11,2022-12-12T16:52:06,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-13,12,3.4,7.6,12,0.9,6.1,-3.5,48.7,0,0,0,,0,0,39.6,24,313.9,1026.6,0,9.7,160.6,14,6,10,2022-12-13T06:43:52,2022-12-13T16:52:21,0.66,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-14,8.1,2.6,5.3,6.5,-0.3,2.7,-5.2,47.9,0,0,0,,0,0,32.4,20.4,358,1030.9,3.5,10.4,157.8,13.5,6,10,2022-12-14T06:44:32,2022-12-14T16:52:39,0.7,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-15,12.9,0.7,7.3,12.9,-1.4,6.4,-1.2,57.1,0,0,0,,0,0,25.2,17.3,136.2,1025,16.8,10.1,156.6,13.5,6,10,2022-12-15T06:45:11,2022-12-15T16:52:58,0.73,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-16,11.5,5.2,9,11.5,0.9,7.2,4.5,74.1,4,100,8.33,rain,0,0.1,36,28.8,16.3,1027.7,75,10.3,55.9,4.8,2,10,2022-12-16T06:45:48,2022-12-16T16:53:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-17,5,-1.1,2.7,0.5,-7.2,-2.6,-6.2,55,2,100,4.17,rain,0,0.1,54,32.8,319.4,1034.2,36.5,10.5,143.6,12.4,6,10,2022-12-17T06:46:25,2022-12-17T16:53:41,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-18,5,-2.6,0.8,1.3,-7.8,-3,-13.3,36.4,0,0,0,,0,0,54,25,287.6,1031.6,0,10.6,162,14,6,10,2022-12-18T06:47:00,2022-12-18T16:54:04,0.83,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-19,10,-2.8,3.2,10,-2.8,2.4,-7.2,51,0,0,0,,0,0,28.8,12.6,187.5,1027.3,11.7,10,159.3,13.7,6,10,2022-12-19T06:47:35,2022-12-19T16:54:30,0.86,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-20,13.5,0.2,7.5,13.5,-1.1,7.1,0.7,63.4,0.1,100,4.17,rain,0,0,28.8,22.7,150.2,1023.2,41.8,10.1,150.7,13.1,6,10,2022-12-20T06:48:08,2022-12-20T16:54:57,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-21,12,3.2,8.1,12,2.8,6.8,-2.4,51.7,0.1,100,4.17,rain,0,0,54,32,284.4,1017.5,21.3,9.7,157.2,13.6,6,10,2022-12-21T06:48:39,2022-12-21T16:55:25,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-22,6.5,0.1,3.9,3.6,-5.2,0,-8,45.4,0,0,0,,0,0,57.6,36.1,315.7,1019.4,7.8,9.9,157.1,13.6,6,10,2022-12-22T06:49:10,2022-12-22T16:55:54,0.96,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-23,5.3,-1.2,1.5,1.1,-6.3,-2.8,-15,29.5,0,0,0,,0,0,50.4,25.3,318,1025.6,0,11.3,161.2,14,6,10,2022-12-23T06:49:39,2022-12-23T16:56:26,0,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
shanghai,2022-12-24,5.9,-1.8,1.8,1.7,-4.7,-2.1,-9.5,44.3,0,0,0,,0,0,41,28.9,325,1027.5,3,10.6,160.9,14,6,10,2022-12-24T06:50:06,2022-12-24T16:56:58,0.03,Clear,Clear conditions throughout the day.,clear-day,"58367099999,ZSSS,58321199999,ZSPD,58362099999"
